state,district,year_month,age_0_5,age_5_17,age_18_greater,total_enrolment
Odisha,Kalahandi,2025-11,588,212,18,818
Odisha,Kalahandi,2025-12,443,120,16,579
Odisha,Kandhamal,2025-09,1348,224,0,1572
Odisha,Kandhamal,2025-10,464,80,7,551
Odisha,Kandhamal,2025-11,452,74,1,527
Odisha,Kandhamal,2025-12,339,60,0,399
Odisha,Kendrapara,2025-09,1189,352,1,1542
Odisha,Kendrapara,2025-10,602,137,42,781
Odisha,Kendrapara,2025-11,604,140,5,749
Odisha,Kendrapara,2025-12,766,124,0,890
Odisha,Kendujhar,2025-09,1848,490,3,2341
Odisha,Kendujhar,2025-10,689,161,4,854
Odisha,Kendujhar,2025-11,668,179,3,850
Odisha,Kendujhar,2025-12,1125,202,5,1332
Odisha,Khorda,2025-09,1282,255,4,1541
Odisha,Khorda,2025-10,650,131,60,841
Odisha,Khorda,2025-11,847,169,61,1077
Odisha,Khorda,2025-12,717,99,40,856
Odisha,Khordha,2025-07,37,37,13,87
Odisha,Khordha,2025-09,112,24,0,136
Odisha,Khordha,2025-10,64,14,0,78
Odisha,Khordha,2025-11,85,15,0,100
Odisha,Khordha,2025-12,87,8,0,95
Odisha,Koraput,2025-09,1692,594,0,2286
Odisha,Koraput,2025-10,568,236,2,806
Odisha,Koraput,2025-11,481,181,22,684
Odisha,Koraput,2025-12,431,154,22,607
Odisha,Malkangiri,2025-09,1365,286,1,1652
Odisha,Malkangiri,2025-10,286,86,0,372
Odisha,Malkangiri,2025-11,401,69,1,471
Odisha,Malkangiri,2025-12,281,45,2,328
Odisha,Mayurbhanj,2025-09,3027,877,4,3908
Odisha,Mayurbhanj,2025-10,1290,392,25,1707
Odisha,Mayurbhanj,2025-11,1192,369,6,1567
Odisha,Mayurbhanj,2025-12,718,222,0,940
Odisha,NUAPADA,2025-09,19,2,0,21
Odisha,NUAPADA,2025-10,6,2,0,8
Odisha,NUAPADA,2025-11,2,0,0,2
Odisha,NUAPADA,2025-12,7,0,0,7
Odisha,Nabarangapur,2025-04,182,82,12,276
Odisha,Nabarangapur,2025-09,2043,981,2,3026
Odisha,Nabarangapur,2025-10,868,404,8,1280
Odisha,Nabarangapur,2025-11,578,345,8,931
Odisha,Nabarangapur,2025-12,503,178,35,716
Odisha,Nabarangpur,2025-07,327,103,12,442
Odisha,Nayagarh,2025-09,849,119,1,969
Odisha,Nayagarh,2025-10,429,53,3,485
Odisha,Nayagarh,2025-11,401,65,7,473
Odisha,Nayagarh,2025-12,401,34,0,435
Odisha,Nuapada,2025-09,865,204,0,1069
Odisha,Nuapada,2025-10,319,76,0,395
Odisha,Nuapada,2025-11,258,62,2,322
Odisha,Nuapada,2025-12,224,71,0,295
Odisha,Puri,2025-09,1138,233,0,1371
Odisha,Puri,2025-10,565,117,2,684
Odisha,Puri,2025-11,704,117,2,823
Odisha,Puri,2025-12,552,81,0,633
Odisha,Rayagada,2025-09,1331,325,1,1657
Odisha,Rayagada,2025-10,399,135,0,534
Odisha,Rayagada,2025-11,402,131,1,534
Odisha,Rayagada,2025-12,238,81,1,320
Odisha,Sambalpur,2025-09,840,130,0,970
Odisha,Sambalpur,2025-10,454,55,0,509
Odisha,Sambalpur,2025-11,483,82,1,566
Odisha,Sambalpur,2025-12,457,50,0,507
Odisha,Sonapur,2025-09,624,112,0,736
Odisha,Sonapur,2025-10,238,35,0,273
Odisha,Sonapur,2025-11,230,48,0,278
Odisha,Sonapur,2025-12,174,26,1,201
Odisha,Subarnapur,2025-09,166,30,0,196
Odisha,Subarnapur,2025-10,67,14,0,81
Odisha,Subarnapur,2025-11,63,10,0,73
Odisha,Subarnapur,2025-12,43,6,0,49
Odisha,Sundargarh,2025-09,200,47,0,247
Odisha,Sundargarh,2025-10,86,21,0,107
Odisha,Sundargarh,2025-11,112,23,0,135
Odisha,Sundargarh,2025-12,88,14,0,102
Odisha,Sundergarh,2025-09,1504,302,8,1814
Odisha,Sundergarh,2025-10,608,123,6,737
Odisha,Sundergarh,2025-11,633,127,1,761
Odisha,Sundergarh,2025-12,596,88,4,688
Odisha,jajpur,2025-09,7,2,0,9
Odisha,jajpur,2025-10,1,1,0,2
Odisha,jajpur,2025-11,2,1,0,3
Odisha,jajpur,2025-12,4,0,0,4
Orissa,Anugul,2025-09,14,1,0,15
Orissa,Anugul,2025-10,8,2,0,10
Orissa,Anugul,2025-11,9,2,0,11
Orissa,Anugul,2025-12,11,4,0,15
Orissa,Balangir,2025-09,156,47,0,203
Orissa,Balangir,2025-10,64,20,0,84
Orissa,Balangir,2025-11,59,16,0,75
Orissa,Balangir,2025-12,49,25,0,74
Orissa,Baleshwar,2025-09,131,22,0,153
Orissa,Baleshwar,2025-10,86,11,0,97
Orissa,Baleshwar,2025-11,66,6,0,72
Orissa,Baleshwar,2025-12,54,8,0,62
Orissa,Baleswar,2025-10,1,0,0,1
Orissa,Baleswar,2025-12,1,1,0,2
Orissa,Bargarh,2025-09,47,4,0,51
Orissa,Bargarh,2025-10,16,3,0,19
Orissa,Bargarh,2025-11,8,0,0,8
Orissa,Bargarh,2025-12,11,0,0,11
Orissa,Baudh,2025-10,2,0,0,2
Orissa,Baudh,2025-11,1,0,0,1
Orissa,Baudh,2025-12,1,0,0,1
Orissa,Bhadrak,2025-09,156,22,0,178
Orissa,Bhadrak,2025-10,70,9,0,79
Orissa,Bhadrak,2025-11,66,5,0,71
Orissa,Bhadrak,2025-12,40,3,0,43
Orissa,Cuttack,2025-09,93,26,0,119
Orissa,Cuttack,2025-10,66,14,0,80
Orissa,Cuttack,2025-11,55,9,0,64
Orissa,Cuttack,2025-12,51,8,0,59
Orissa,Debagarh,2025-09,2,0,0,2
Orissa,Debagarh,2025-10,2,0,0,2
Orissa,Debagarh,2025-11,2,0,0,2
Orissa,Debagarh,2025-12,1,0,0,1
Orissa,Dhenkanal,2025-09,36,11,0,47
Orissa,Dhenkanal,2025-10,22,4,0,26
Orissa,Dhenkanal,2025-11,19,3,0,22
Orissa,Dhenkanal,2025-12,31,0,0,31
Orissa,Gajapati,2025-09,3,0,0,3
Orissa,Gajapati,2025-11,4,0,0,4
Orissa,Gajapati,2025-12,1,0,0,1
Orissa,Ganjam,2025-09,109,22,0,131
Orissa,Ganjam,2025-10,86,5,0,91
Orissa,Ganjam,2025-11,89,16,0,105
Orissa,Ganjam,2025-12,70,5,0,75
Orissa,Jagatsinghapur,2025-09,10,0,0,10
Orissa,Jagatsinghapur,2025-10,9,0,0,9
Orissa,Jagatsinghapur,2025-11,6,1,0,7
Orissa,Jagatsinghapur,2025-12,6,3,0,9
Orissa,Jajapur,2025-09,32,9,0,41
Orissa,Jajapur,2025-10,18,3,0,21
Orissa,Jajapur,2025-11,24,4,0,28
Orissa,Jajapur,2025-12,19,2,0,21
Orissa,Jharsuguda,2025-09,7,0,0,7
Orissa,Jharsuguda,2025-10,9,0,0,9
Orissa,Jharsuguda,2025-11,6,0,0,6
Orissa,Jharsuguda,2025-12,3,0,0,3
Orissa,Kalahandi,2025-09,4,0,0,4
Orissa,Kalahandi,2025-10,3,0,0,3
Orissa,Kalahandi,2025-11,4,0,0,4
Orissa,Kandhamal,2025-09,14,2,0,16
Orissa,Kandhamal,2025-10,5,0,0,5
Orissa,Kandhamal,2025-11,6,0,0,6
Orissa,Kandhamal,2025-12,5,0,0,5
Orissa,Kendrapara,2025-09,16,1,0,17
Orissa,Kendrapara,2025-10,11,1,0,12
Orissa,Kendrapara,2025-11,6,0,0,6
Orissa,Kendrapara,2025-12,16,2,0,18
Orissa,Kendrapara *,2025-11,1,0,0,1
Orissa,Kendujhar,2025-09,18,1,0,19
Orissa,Kendujhar,2025-10,5,2,0,7
Orissa,Kendujhar,2025-11,2,2,0,4
Orissa,Kendujhar,2025-12,14,5,0,19
Orissa,Khorda,2025-10,1,0,0,1
Orissa,Khorda,2025-12,0,1,0,1
Orissa,Khordha,2025-09,258,40,0,298
Orissa,Khordha,2025-10,111,19,0,130
Orissa,Khordha,2025-11,138,27,0,165
Orissa,Khordha,2025-12,122,11,0,133
Orissa,Koraput,2025-09,43,14,0,57
Orissa,Koraput,2025-10,13,7,0,20
Orissa,Koraput,2025-11,25,1,0,26
Orissa,Koraput,2025-12,13,3,0,16
Orissa,Malkangiri,2025-09,18,4,0,22
Orissa,Malkangiri,2025-10,4,0,0,4
Orissa,Malkangiri,2025-11,8,1,0,9
Orissa,Malkangiri,2025-12,10,2,0,12
Orissa,Mayurbhanj,2025-09,13,1,0,14
Orissa,Mayurbhanj,2025-10,4,0,0,4
Orissa,Mayurbhanj,2025-11,11,0,0,11
Orissa,Mayurbhanj,2025-12,3,0,0,3
Orissa,Nabarangapur,2025-10,1,0,0,1
Orissa,Nabarangapur,2025-12,0,2,0,2
Orissa,Nayagarh,2025-09,33,7,0,40
Orissa,Nayagarh,2025-10,22,0,0,22
Orissa,Nayagarh,2025-11,26,4,0,30
Orissa,Nayagarh,2025-12,11,1,0,12
Orissa,Nuapada,2025-10,1,0,0,1
Orissa,Nuapada,2025-11,1,0,0,1
Orissa,Puri,2025-09,71,16,0,87
Orissa,Puri,2025-10,35,4,0,39
Orissa,Puri,2025-11,45,4,0,49
Orissa,Puri,2025-12,43,2,0,45
Orissa,Rayagada,2025-09,86,9,0,95
Orissa,Rayagada,2025-10,17,9,0,26
Orissa,Rayagada,2025-11,29,12,0,41
Orissa,Rayagada,2025-12,14,5,0,19
Orissa,Sambalpur,2025-09,3,1,0,4
Orissa,Sambalpur,2025-10,9,1,0,10
Orissa,Sambalpur,2025-11,4,2,0,6
Orissa,Sambalpur,2025-12,5,0,0,5
Orissa,Sonapur,2025-09,9,0,0,9
Orissa,Sonapur,2025-10,4,0,0,4
Orissa,Sonapur,2025-11,4,0,0,4
Orissa,Sonapur,2025-12,5,0,0,5
Orissa,Subarnapur,2025-09,2,0,0,2
Orissa,Subarnapur,2025-10,3,0,0,3
Orissa,Subarnapur,2025-11,1,0,0,1
Orissa,Sundargarh,2025-09,42,6,0,48
Orissa,Sundargarh,2025-10,29,4,0,33
Orissa,Sundargarh,2025-11,29,7,0,36
Orissa,Sundargarh,2025-12,21,1,0,22
Orissa,Sundergarh,2025-09,0,1,0,1
Pondicherry,Karaikal,2025-09,64,3,0,67
Pondicherry,Karaikal,2025-10,32,3,0,35
Pondicherry,Karaikal,2025-11,41,2,0,43
Pondicherry,Karaikal,2025-12,17,0,0,17
Pondicherry,Pondicherry,2025-09,416,25,0,441
Pondicherry,Pondicherry,2025-10,180,17,0,197
Pondicherry,Pondicherry,2025-11,310,21,0,331
Pondicherry,Pondicherry,2025-12,109,6,0,115
Pondicherry,Yanam,2025-09,6,2,0,8
Pondicherry,Yanam,2025-10,5,0,0,5
Pondicherry,Yanam,2025-11,6,0,0,6
Pondicherry,Yanam,2025-12,7,0,0,7
Puducherry,Karaikal,2025-09,146,11,0,157
Puducherry,Karaikal,2025-10,79,10,2,91
Puducherry,Karaikal,2025-11,86,6,7,99
Puducherry,Karaikal,2025-12,52,3,3,58
Puducherry,Pondicherry,2025-10,1,0,0,1
Puducherry,Pondicherry,2025-11,1,0,0,1
Puducherry,Pondicherry,2025-12,1,0,0,1
Puducherry,Puducherry,2025-09,401,31,10,442
Puducherry,Puducherry,2025-10,222,20,1,243
Puducherry,Puducherry,2025-11,372,21,8,401
Puducherry,Puducherry,2025-12,218,13,13,244
Puducherry,Yanam,2025-09,5,0,0,5
Puducherry,Yanam,2025-10,1,0,0,1
Puducherry,Yanam,2025-11,0,1,0,1
Punjab,Amritsar,2025-03,14,15,20,49
Punjab,Amritsar,2025-04,959,209,54,1222
Punjab,Amritsar,2025-05,664,284,26,974
Punjab,Amritsar,2025-07,1293,400,24,1717
Punjab,Amritsar,2025-09,1862,337,21,2220
Punjab,Amritsar,2025-10,866,165,14,1045
Punjab,Amritsar,2025-11,1315,271,40,1626
Punjab,Amritsar,2025-12,660,94,48,802
Punjab,Barnala,2025-09,309,32,0,341
Punjab,Barnala,2025-10,218,12,2,232
Punjab,Barnala,2025-11,263,25,5,293
Punjab,Barnala,2025-12,136,10,1,147
Punjab,Bathinda,2025-09,952,123,2,1077
Punjab,Bathinda,2025-10,466,60,1,527
Punjab,Bathinda,2025-11,604,77,14,695
Punjab,Bathinda,2025-12,366,38,1,405
Punjab,Faridkot,2025-09,339,41,1,381
Punjab,Faridkot,2025-10,108,22,3,133
Punjab,Faridkot,2025-11,205,24,3,232
Punjab,Faridkot,2025-12,141,12,3,156
Punjab,Fatehgarh Sahib,2025-09,361,38,3,402
Punjab,Fatehgarh Sahib,2025-10,163,37,5,205
Punjab,Fatehgarh Sahib,2025-11,234,43,4,281
Punjab,Fatehgarh Sahib,2025-12,133,26,1,160
Punjab,Fazilka,2025-09,756,123,3,882
Punjab,Fazilka,2025-10,281,48,1,330
Punjab,Fazilka,2025-11,344,51,1,396
Punjab,Fazilka,2025-12,249,49,5,303
Punjab,Ferozepur,2025-09,555,46,1,602
Punjab,Ferozepur,2025-10,227,30,0,257
Punjab,Ferozepur,2025-11,327,19,3,349
Punjab,Ferozepur,2025-12,153,19,1,173
Punjab,Firozpur,2025-09,185,25,0,210
Punjab,Firozpur,2025-10,47,7,0,54
Punjab,Firozpur,2025-11,68,13,0,81
Punjab,Firozpur,2025-12,47,3,0,50
Punjab,Gurdaspur,2025-04,233,36,49,318
Punjab,Gurdaspur,2025-05,114,20,13,147
Punjab,Gurdaspur,2025-07,549,99,10,658
Punjab,Gurdaspur,2025-09,1298,152,3,1453
Punjab,Gurdaspur,2025-10,726,79,12,817
Punjab,Gurdaspur,2025-11,984,113,33,1130
Punjab,Gurdaspur,2025-12,532,59,6,597
Punjab,Hoshiarpur,2025-04,267,35,34,336
Punjab,Hoshiarpur,2025-05,197,48,18,263
Punjab,Hoshiarpur,2025-06,234,59,20,313
Punjab,Hoshiarpur,2025-07,277,66,22,365
Punjab,Hoshiarpur,2025-09,902,67,3,972
Punjab,Hoshiarpur,2025-10,472,40,11,523
Punjab,Hoshiarpur,2025-11,744,60,41,845
Punjab,Hoshiarpur,2025-12,422,26,69,517
Punjab,Jalandhar,2025-09,1242,234,10,1486
Punjab,Jalandhar,2025-10,770,179,21,970
Punjab,Jalandhar,2025-11,870,204,28,1102
Punjab,Jalandhar,2025-12,432,115,13,560
Punjab,Kapurthala,2025-04,302,65,305,672
Punjab,Kapurthala,2025-05,233,67,96,396
Punjab,Kapurthala,2025-06,182,67,68,317
Punjab,Kapurthala,2025-07,324,74,177,575
Punjab,Kapurthala,2025-09,380,64,64,508
Punjab,Kapurthala,2025-10,182,33,109,324
Punjab,Kapurthala,2025-11,314,47,234,595
Punjab,Kapurthala,2025-12,150,29,160,339
Punjab,Ludhiana,2025-03,104,13,14,131
Punjab,Ludhiana,2025-04,1841,734,184,2759
Punjab,Ludhiana,2025-05,876,458,49,1383
Punjab,Ludhiana,2025-06,1095,645,90,1830
Punjab,Ludhiana,2025-07,2012,1133,221,3366
Punjab,Ludhiana,2025-09,2521,597,40,3158
Punjab,Ludhiana,2025-10,1230,273,56,1559
Punjab,Ludhiana,2025-11,1629,485,108,2222
Punjab,Ludhiana,2025-12,901,235,70,1206
Punjab,Malerkotla,2025-09,262,56,0,318
Punjab,Malerkotla,2025-10,138,33,1,172
Punjab,Malerkotla,2025-11,181,42,4,227
Punjab,Malerkotla,2025-12,130,15,3,148
Punjab,Mansa,2025-09,394,49,2,445
Punjab,Mansa,2025-10,204,19,5,228
Punjab,Mansa,2025-11,241,28,2,271
Punjab,Mansa,2025-12,159,11,10,180
Punjab,Moga,2025-09,590,75,3,668
Punjab,Moga,2025-10,217,23,21,261
Punjab,Moga,2025-11,327,44,17,388
Punjab,Moga,2025-12,201,17,0,218
Punjab,Muktsar,2025-09,142,13,0,155
Punjab,Muktsar,2025-10,47,6,0,53
Punjab,Muktsar,2025-11,71,6,0,77
Punjab,Muktsar,2025-12,46,3,0,49
Punjab,Nawanshahr,2025-09,55,6,0,61
Punjab,Nawanshahr,2025-10,37,4,0,41
Punjab,Nawanshahr,2025-11,49,10,0,59
Punjab,Nawanshahr,2025-12,28,3,0,31
Punjab,Pathankot,2025-09,339,23,0,362
Punjab,Pathankot,2025-10,154,12,0,166
Punjab,Pathankot,2025-11,297,27,1,325
Punjab,Pathankot,2025-12,243,5,14,262
Punjab,Patiala,2025-05,456,125,23,604
Punjab,Patiala,2025-07,766,237,18,1021
Punjab,Patiala,2025-09,1290,157,0,1447
Punjab,Patiala,2025-10,602,95,23,720
Punjab,Patiala,2025-11,703,100,2,805
Punjab,Patiala,2025-12,481,55,17,553
Punjab,Rupnagar,2025-09,437,41,0,478
Punjab,Rupnagar,2025-10,159,16,3,178
Punjab,Rupnagar,2025-11,363,24,3,390
Punjab,Rupnagar,2025-12,181,12,7,200
Punjab,S.A.S Nagar,2025-06,193,75,14,282
Punjab,S.A.S Nagar,2025-07,300,89,34,423
Punjab,S.A.S Nagar(Mohali),2025-09,93,15,0,108
Punjab,S.A.S Nagar(Mohali),2025-10,42,9,0,51
Punjab,S.A.S Nagar(Mohali),2025-11,62,8,0,70
Punjab,S.A.S Nagar(Mohali),2025-12,44,4,0,48
Punjab,SAS Nagar (Mohali),2025-04,204,65,11,280
Punjab,SAS Nagar (Mohali),2025-09,818,177,14,1009
Punjab,SAS Nagar (Mohali),2025-10,409,78,13,500
Punjab,SAS Nagar (Mohali),2025-11,623,101,15,739
Punjab,SAS Nagar (Mohali),2025-12,344,72,9,425
Punjab,Sangrur,2025-04,145,11,10,166
Punjab,Sangrur,2025-09,837,87,0,924
Punjab,Sangrur,2025-10,339,29,3,371
Punjab,Sangrur,2025-11,460,52,26,538
Punjab,Sangrur,2025-12,306,24,0,330
Punjab,Shaheed Bhagat Singh Nagar,2025-09,310,39,1,350
Punjab,Shaheed Bhagat Singh Nagar,2025-10,124,15,10,149
Punjab,Shaheed Bhagat Singh Nagar,2025-11,248,36,30,314
Punjab,Shaheed Bhagat Singh Nagar,2025-12,119,11,3,133
Punjab,Sri Muktsar Sahib,2025-09,515,62,0,577
Punjab,Sri Muktsar Sahib,2025-10,162,25,0,187
Punjab,Sri Muktsar Sahib,2025-11,310,43,6,359
Punjab,Sri Muktsar Sahib,2025-12,170,20,2,192
Punjab,Tarn Taran,2025-07,341,34,11,386
Punjab,Tarn Taran,2025-09,878,95,0,973
Punjab,Tarn Taran,2025-10,487,55,4,546
Punjab,Tarn Taran,2025-11,656,62,4,722
Punjab,Tarn Taran,2025-12,284,27,1,312
Rajasthan,Ajmer,2025-04,1007,196,36,1239
Rajasthan,Ajmer,2025-07,673,241,18,932
Rajasthan,Ajmer,2025-09,3125,980,17,4122
Rajasthan,Ajmer,2025-10,1146,404,5,1555
Rajasthan,Ajmer,2025-11,1972,550,66,2588
Rajasthan,Ajmer,2025-12,1277,416,6,1699
Rajasthan,Alwar,2025-04,784,209,39,1032
Rajasthan,Alwar,2025-05,610,179,10,799
Rajasthan,Alwar,2025-06,670,240,13,923
Rajasthan,Alwar,2025-07,1837,879,41,2757
Rajasthan,Alwar,2025-09,5235,2311,41,7587
Rajasthan,Alwar,2025-10,2103,1129,38,3270
Rajasthan,Alwar,2025-11,2676,1462,88,4226
Rajasthan,Alwar,2025-12,1849,905,35,2789
Rajasthan,Balotra,2025-11,1,0,0,1
Rajasthan,Banswara,2025-09,1902,1318,3,3223
Rajasthan,Banswara,2025-10,533,408,0,941
Rajasthan,Banswara,2025-11,1038,770,21,1829
Rajasthan,Banswara,2025-12,730,534,6,1270
Rajasthan,Baran,2025-04,379,60,25,464
Rajasthan,Baran,2025-07,336,91,10,437
Rajasthan,Baran,2025-09,1575,646,14,2235
Rajasthan,Baran,2025-10,450,175,6,631
Rajasthan,Baran,2025-11,1001,366,19,1386
Rajasthan,Baran,2025-12,791,320,3,1114
Rajasthan,Barmer,2025-06,684,259,10,953
Rajasthan,Barmer,2025-09,4413,2236,18,6667
Rajasthan,Barmer,2025-10,1430,705,4,2139
Rajasthan,Barmer,2025-11,2342,1158,41,3541
Rajasthan,Barmer,2025-12,1653,875,23,2551
Rajasthan,Beawar,2025-12,1,0,0,1
Rajasthan,Bharatpur,2025-04,240,37,10,287
Rajasthan,Bharatpur,2025-07,1219,758,21,1998
Rajasthan,Bharatpur,2025-09,3996,2505,37,6538
Rajasthan,Bharatpur,2025-10,1363,972,16,2351
Rajasthan,Bharatpur,2025-11,2149,1429,79,3657
Rajasthan,Bharatpur,2025-12,1269,942,12,2223
Rajasthan,Bhilwara,2025-06,430,117,20,567
Rajasthan,Bhilwara,2025-07,477,332,22,831
Rajasthan,Bhilwara,2025-09,3141,1068,25,4234
Rajasthan,Bhilwara,2025-10,959,391,20,1370
Rajasthan,Bhilwara,2025-11,1751,611,72,2434
Rajasthan,Bhilwara,2025-12,1107,516,24,1647
Rajasthan,Bikaner,2025-04,552,261,16,829
Rajasthan,Bikaner,2025-05,421,164,20,605
Rajasthan,Bikaner,2025-06,721,539,33,1293
Rajasthan,Bikaner,2025-07,763,452,30,1245
Rajasthan,Bikaner,2025-09,2186,1865,32,4083
Rajasthan,Bikaner,2025-10,739,655,16,1410
Rajasthan,Bikaner,2025-11,1164,876,36,2076
Rajasthan,Bikaner,2025-12,918,808,16,1742
Rajasthan,Bundi,2025-04,337,93,35,465
Rajasthan,Bundi,2025-07,121,85,17,223
Rajasthan,Bundi,2025-09,1257,410,7,1674
Rajasthan,Bundi,2025-10,379,175,4,558
Rajasthan,Bundi,2025-11,690,324,49,1063
Rajasthan,Bundi,2025-12,630,247,12,889
Rajasthan,Chittaurgarh,2025-09,138,31,1,170
Rajasthan,Chittaurgarh,2025-10,28,12,0,40
Rajasthan,Chittaurgarh,2025-11,81,18,0,99
Rajasthan,Chittaurgarh,2025-12,39,9,0,48
Rajasthan,Chittorgarh,2025-07,835,701,40,1576
Rajasthan,Chittorgarh,2025-09,1361,689,28,2078
Rajasthan,Chittorgarh,2025-10,316,178,3,497
Rajasthan,Chittorgarh,2025-11,667,307,45,1019
Rajasthan,Chittorgarh,2025-12,519,285,12,816
Rajasthan,Churu,2025-04,316,141,12,469
Rajasthan,Churu,2025-06,253,269,13,535
Rajasthan,Churu,2025-07,1072,1028,50,2150
Rajasthan,Churu,2025-09,2645,1315,12,3972
Rajasthan,Churu,2025-10,978,560,8,1546
Rajasthan,Churu,2025-11,1495,796,57,2348
Rajasthan,Churu,2025-12,1129,623,8,1760
Rajasthan,Dausa,2025-09,1824,643,5,2472
Rajasthan,Dausa,2025-10,674,317,0,991
Rajasthan,Dausa,2025-11,1120,512,39,1671
Rajasthan,Dausa,2025-12,659,335,5,999
Rajasthan,Deeg,2025-09,0,2,0,2
Rajasthan,Deeg,2025-10,2,3,0,5
Rajasthan,Deeg,2025-11,4,15,12,31
Rajasthan,Deeg,2025-12,8,23,0,31
Rajasthan,Dhaulpur,2025-09,45,16,0,61
Rajasthan,Dhaulpur,2025-10,9,8,0,17
Rajasthan,Dhaulpur,2025-11,28,12,0,40
Rajasthan,Dhaulpur,2025-12,11,10,0,21
Rajasthan,Dholpur,2025-04,947,347,50,1344
Rajasthan,Dholpur,2025-07,467,247,13,727
Rajasthan,Dholpur,2025-09,2045,844,2,2891
Rajasthan,Dholpur,2025-10,614,363,3,980
Rajasthan,Dholpur,2025-11,1021,539,77,1637
Rajasthan,Dholpur,2025-12,625,371,5,1001
Rajasthan,Didwana-Kuchaman,2025-12,2,0,0,2
Rajasthan,Dungarpur,2025-04,66,83,13,162
Rajasthan,Dungarpur,2025-09,1620,1149,3,2772
Rajasthan,Dungarpur,2025-10,563,365,1,929
Rajasthan,Dungarpur,2025-11,917,635,35,1587
Rajasthan,Dungarpur,2025-12,703,417,1,1121
Rajasthan,Ganganagar,2025-09,1464,551,9,2024
Rajasthan,Ganganagar,2025-10,578,178,2,758
Rajasthan,Ganganagar,2025-11,852,266,26,1144
Rajasthan,Ganganagar,2025-12,1292,281,5,1578
Rajasthan,Hanumangarh,2025-07,456,284,11,751
Rajasthan,Hanumangarh,2025-09,1368,384,7,1759
Rajasthan,Hanumangarh,2025-10,493,180,0,673
Rajasthan,Hanumangarh,2025-11,706,222,19,947
Rajasthan,Hanumangarh,2025-12,605,201,4,810
Rajasthan,Jaipur,2025-04,2601,671,162,3434
Rajasthan,Jaipur,2025-05,120,70,10,200
Rajasthan,Jaipur,2025-07,2242,1110,86,3438
Rajasthan,Jaipur,2025-09,6530,2576,25,9131
Rajasthan,Jaipur,2025-10,2359,1156,13,3528
Rajasthan,Jaipur,2025-11,4561,1840,391,6792
Rajasthan,Jaipur,2025-12,3023,1553,47,4623
Rajasthan,Jaisalmer,2025-06,46,74,14,134
Rajasthan,Jaisalmer,2025-09,751,500,8,1259
Rajasthan,Jaisalmer,2025-10,271,165,7,443
Rajasthan,Jaisalmer,2025-11,336,217,17,570
Rajasthan,Jaisalmer,2025-12,279,164,5,448
Rajasthan,Jalor,2025-04,1186,672,124,1982
Rajasthan,Jalor,2025-09,3095,1889,8,4992
Rajasthan,Jalor,2025-10,920,801,5,1726
Rajasthan,Jalor,2025-11,1674,1349,89,3112
Rajasthan,Jalor,2025-12,1007,1164,8,2179
Rajasthan,Jalore,2025-07,296,181,13,490
Rajasthan,Jalore,2025-11,1,2,0,3
Rajasthan,Jalore,2025-12,1,0,0,1
Rajasthan,Jhalawar,2025-04,112,49,12,173
Rajasthan,Jhalawar,2025-09,2269,762,7,3038
Rajasthan,Jhalawar,2025-10,577,302,1,880
Rajasthan,Jhalawar,2025-11,1223,491,33,1747
Rajasthan,Jhalawar,2025-12,797,398,3,1198
Rajasthan,Jhunjhunu,2025-09,92,48,0,140
Rajasthan,Jhunjhunu,2025-10,35,20,0,55
Rajasthan,Jhunjhunu,2025-11,44,23,0,67
Rajasthan,Jhunjhunu,2025-12,39,10,0,49
Rajasthan,Jhunjhunun,2025-09,2456,756,16,3228
Rajasthan,Jhunjhunun,2025-10,1011,330,12,1353
Rajasthan,Jhunjhunun,2025-11,1368,391,51,1810
Rajasthan,Jhunjhunun,2025-12,914,299,7,1220
Rajasthan,Jodhpur,2025-04,1624,565,87,2276
Rajasthan,Jodhpur,2025-05,595,190,15,800
Rajasthan,Jodhpur,2025-06,520,204,27,751
Rajasthan,Jodhpur,2025-07,1722,828,66,2616
Rajasthan,Jodhpur,2025-09,4211,2111,119,6441
Rajasthan,Jodhpur,2025-10,1505,702,9,2216
Rajasthan,Jodhpur,2025-11,2303,1211,498,4012
Rajasthan,Jodhpur,2025-12,2083,913,107,3103
Rajasthan,Karauli,2025-04,348,105,12,465
Rajasthan,Karauli,2025-07,612,323,11,946
Rajasthan,Karauli,2025-09,2050,813,9,2872
Rajasthan,Karauli,2025-10,722,369,0,1091
Rajasthan,Karauli,2025-11,1373,647,72,2092
Rajasthan,Karauli,2025-12,752,413,5,1170
Rajasthan,Kota,2025-04,37,17,14,68
Rajasthan,Kota,2025-09,2012,756,37,2805
Rajasthan,Kota,2025-10,776,314,12,1102
Rajasthan,Kota,2025-11,1637,496,40,2173
Rajasthan,Kota,2025-12,1083,293,1,1377
Rajasthan,Nagaur,2025-04,563,278,32,873
Rajasthan,Nagaur,2025-06,554,363,10,927
Rajasthan,Nagaur,2025-07,870,660,21,1551
Rajasthan,Nagaur,2025-09,4461,1747,19,6227
Rajasthan,Nagaur,2025-10,1384,611,18,2013
Rajasthan,Nagaur,2025-11,2277,1012,104,3393
Rajasthan,Nagaur,2025-12,1509,770,4,2283
Rajasthan,Pali,2025-04,138,38,11,187
Rajasthan,Pali,2025-09,2731,1112,24,3867
Rajasthan,Pali,2025-10,887,411,7,1305
Rajasthan,Pali,2025-11,1596,680,61,2337
Rajasthan,Pali,2025-12,948,455,15,1418
Rajasthan,Pratapgarh,2025-09,1229,540,3,1772
