state,district,date,month_date,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,enrolments,total_demo_updates,total_bio_updates,total_enrolment_prev_1,total_demo_updates_prev_1,total_bio_updates_prev_1,enrolment_diff_1,demo_updates_diff_1,bio_updates_diff_1,year,month,target_enrolment_next_month,lag_1,lag_2,lag_3,lag_6,lag_12,roll_3m_mean,roll_3m_median,roll_3m_std,roll_6m_mean,roll_6m_median,roll_6m_std,has_full_history
Maharashtra,Amravati,2025-11,2025-11-01,1080.0,136.0,44.0,1200.0,39064.0,10713.0,36624.0,1260.0,40264.0,47337.0,1074.0,13248.0,27309.0,186.0,27016.0,20028.0,2025,11,1238.0,1074.0,2291.0,684.0,,,1349.6666666666667,1074.0,838.2161614603559,1349.6666666666667,1074.0,838.2161614603559,True
Maharashtra,Aurangabad,2025-04,2025-04-01,584.0,154.0,53.0,261.0,1965.0,8187.0,18109.0,791.0,2226.0,26296.0,345.0,21556.0,33427.0,446.0,-19330.0,-7131.0,2025,4,3125.0,,,,,,,,,,,,False
Maharashtra,Aurangabad,2025-09,2025-09-01,3457.0,1519.0,2.0,1292.0,8691.0,19337.0,17291.0,4978.0,9983.0,36628.0,3125.0,26242.0,7892.0,1853.0,-16259.0,28736.0,2025,9,2144.0,791.0,,,,,791.0,791.0,,791.0,791.0,,True
Maharashtra,Aurangabad,2025-10,2025-10-01,1663.0,477.0,4.0,746.0,27135.0,5776.0,18855.0,2144.0,27881.0,24631.0,4978.0,9983.0,36628.0,-2834.0,17898.0,-11997.0,2025,10,2269.0,4978.0,791.0,,,,2884.5,2884.5,2960.6560928280746,2884.5,2884.5,2960.6560928280746,True
Maharashtra,Aurangabad,2025-11,2025-11-01,2354.0,689.0,16.0,1691.0,56737.0,11311.0,29372.0,3059.0,58428.0,40683.0,2269.0,11435.0,5886.0,790.0,46993.0,34797.0,2025,11,2852.0,2144.0,4978.0,791.0,,,2637.6666666666665,2144.0,2136.708293926275,2637.6666666666665,2144.0,2136.708293926275,True
Maharashtra,Beed,2025-05,2025-05-01,366.0,63.0,15.0,514.0,4808.0,8378.0,19884.0,444.0,5322.0,28262.0,450.0,5346.0,26575.0,-6.0,-24.0,1687.0,2025,5,999.0,,,,,,,,,,,,False
Maharashtra,Beed,2025-06,2025-06-01,659.0,294.0,46.0,369.0,2267.0,10649.0,17133.0,999.0,2636.0,27782.0,444.0,5322.0,28262.0,555.0,-2686.0,-480.0,2025,6,2283.0,444.0,,,,,444.0,444.0,,444.0,444.0,,True
Maharashtra,Beed,2025-07,2025-07-01,1472.0,739.0,72.0,476.0,2617.0,15502.0,22186.0,2283.0,3093.0,37688.0,999.0,2636.0,27782.0,1284.0,457.0,9906.0,2025,7,2311.0,999.0,444.0,,,,721.5,721.5,392.44426355853386,721.5,721.5,392.44426355853386,True
Maharashtra,Beed,2025-09,2025-09-01,1545.0,741.0,25.0,1388.0,7147.0,29546.0,9302.0,2311.0,8535.0,38848.0,2283.0,3093.0,37688.0,28.0,5442.0,1160.0,2025,9,1126.0,2283.0,999.0,444.0,,,1242.0,999.0,943.2746153692466,1242.0,999.0,943.2746153692466,True
Maharashtra,Beed,2025-10,2025-10-01,904.0,215.0,7.0,926.0,29865.0,6156.0,11930.0,1126.0,30791.0,18086.0,2311.0,8535.0,38848.0,-1185.0,22256.0,-20762.0,2025,10,1580.0,2311.0,2283.0,999.0,,,1864.3333333333333,2283.0,749.5314091706454,1509.25,1641.0,937.4797331142685,True
Maharashtra,Beed,2025-11,2025-11-01,1248.0,264.0,68.0,1733.0,61440.0,10379.0,14183.0,1580.0,63173.0,24562.0,1126.0,30791.0,18086.0,454.0,32382.0,6476.0,2025,11,992.0,1126.0,2311.0,2283.0,,,1906.6666666666667,2283.0,676.2221035527702,1432.6,1126.0,829.775451553009,True
Maharashtra,Bhandara,2025-10,2025-10-01,252.0,6.0,2.0,221.0,7538.0,2357.0,8417.0,260.0,7759.0,10774.0,634.0,3214.0,12110.0,-374.0,4545.0,-1336.0,2025,10,466.0,,,,,,,,,,,,False
Maharashtra,Bhandara,2025-11,2025-11-01,456.0,8.0,2.0,354.0,14100.0,3832.0,10314.0,466.0,14454.0,14146.0,260.0,7759.0,10774.0,206.0,6695.0,3372.0,2025,11,543.0,260.0,,,,,260.0,260.0,,260.0,260.0,,True
Maharashtra,Bid,2025-10,2025-10-01,112.0,22.0,0.0,27.0,3107.0,42.0,1617.0,134.0,3134.0,1659.0,199.0,705.0,1419.0,-65.0,2429.0,240.0,2025,10,136.0,,,,,,,,,,,,False
Maharashtra,Bid,2025-11,2025-11-01,105.0,31.0,0.0,32.0,5874.0,48.0,1991.0,136.0,5906.0,2039.0,134.0,3134.0,1659.0,2.0,2772.0,380.0,2025,11,99.0,134.0,,,,,134.0,134.0,,134.0,134.0,,True
Maharashtra,Buldana,2025-10,2025-10-01,199.0,17.0,0.0,32.0,4515.0,268.0,4666.0,216.0,4547.0,4934.0,456.0,1614.0,4207.0,-240.0,2933.0,727.0,2025,10,211.0,,,,,,,,,,,,False
Maharashtra,Buldana,2025-11,2025-11-01,195.0,16.0,0.0,46.0,13090.0,377.0,6839.0,211.0,13136.0,7216.0,216.0,4547.0,4934.0,-5.0,8589.0,2282.0,2025,11,192.0,216.0,,,,,216.0,216.0,,216.0,216.0,,True
Maharashtra,Buldhana,2025-09,2025-09-01,1758.0,456.0,19.0,887.0,5438.0,25125.0,9957.0,2233.0,6325.0,35082.0,1462.0,941.0,28738.0,771.0,5384.0,6344.0,2025,9,929.0,,,,,,,,,,,,False
Maharashtra,Buldhana,2025-10,2025-10-01,806.0,120.0,3.0,445.0,18073.0,4750.0,14507.0,929.0,18518.0,19257.0,2233.0,6325.0,35082.0,-1304.0,12193.0,-15825.0,2025,10,1034.0,2233.0,,,,,2233.0,2233.0,,2233.0,2233.0,,True
Maharashtra,Buldhana,2025-11,2025-11-01,908.0,113.0,13.0,875.0,58173.0,8346.0,27868.0,1034.0,59048.0,36214.0,929.0,18518.0,19257.0,105.0,40530.0,16957.0,2025,11,1058.0,929.0,2233.0,,,,1581.0,1581.0,922.067242667258,1581.0,1581.0,922.067242667258,True
Maharashtra,Chandrapur,2025-06,2025-06-01,198.0,24.0,10.0,187.0,1714.0,6704.0,18292.0,232.0,1901.0,24996.0,221.0,441.0,19196.0,11.0,1460.0,5800.0,2025,6,403.0,,,,,,,,,,,,False
Maharashtra,Chandrapur,2025-07,2025-07-01,306.0,86.0,11.0,159.0,1469.0,7025.0,14987.0,403.0,1628.0,22012.0,232.0,1901.0,24996.0,171.0,-273.0,-2984.0,2025,7,1343.0,232.0,,,,,232.0,232.0,,232.0,232.0,,True
Maharashtra,Chandrapur,2025-09,2025-09-01,1204.0,113.0,26.0,530.0,5191.0,9534.0,8823.0,1343.0,5721.0,18357.0,403.0,1628.0,22012.0,940.0,4093.0,-3655.0,2025,9,557.0,403.0,232.0,,,,317.5,317.5,120.91525958289962,317.5,317.5,120.91525958289962,True
Maharashtra,Chandrapur,2025-10,2025-10-01,512.0,36.0,9.0,341.0,23119.0,2774.0,17211.0,557.0,23460.0,19985.0,1343.0,5721.0,18357.0,-786.0,17739.0,1628.0,2025,10,881.0,1343.0,403.0,232.0,,,659.3333333333334,403.0,598.2142871357498,659.3333333333334,403.0,598.2142871357498,True
Maharashtra,Chandrapur,2025-11,2025-11-01,814.0,52.0,15.0,695.0,50673.0,6790.0,25324.0,881.0,51368.0,32114.0,557.0,23460.0,19985.0,324.0,27908.0,12129.0,2025,11,838.0,557.0,1343.0,403.0,,,767.6666666666666,557.0,504.1679614308444,633.75,480.0,491.11259740851017,True
Maharashtra,Chatrapati Sambhaji Nagar,2025-10,2025-10-01,21.0,20.0,1.0,47.0,284.0,14.0,74.0,42.0,331.0,88.0,64.0,512.0,157.0,-22.0,-181.0,-69.0,2025,10,65.0,,,,,,,,,,,,False
Maharashtra,Chatrapati Sambhaji Nagar,2025-11,2025-11-01,35.0,20.0,10.0,68.0,771.0,39.0,113.0,65.0,839.0,152.0,42.0,331.0,88.0,23.0,508.0,64.0,2025,11,40.0,42.0,,,,,42.0,42.0,,42.0,42.0,,True
Maharashtra,Chhatrapati Sambhajinagar,2025-10,2025-10-01,71.0,68.0,135.0,184.0,1575.0,29.0,174.0,274.0,1759.0,203.0,322.0,2654.0,551.0,-48.0,-895.0,-348.0,2025,10,256.0,,,,,,,,,,,,False
Maharashtra,Chhatrapati Sambhajinagar,2025-11,2025-11-01,100.0,75.0,81.0,329.0,3131.0,51.0,332.0,256.0,3460.0,383.0,274.0,1759.0,203.0,-18.0,1701.0,180.0,2025,11,158.0,274.0,,,,,274.0,274.0,,274.0,274.0,,True
Maharashtra,Dharashiv,2025-10,2025-10-01,19.0,6.0,13.0,22.0,343.0,11.0,40.0,38.0,365.0,51.0,42.0,584.0,106.0,-4.0,-219.0,-55.0,2025,10,39.0,,,,,,,,,,,,False
Maharashtra,Dharashiv,2025-11,2025-11-01,18.0,7.0,14.0,53.0,693.0,21.0,61.0,39.0,746.0,82.0,38.0,365.0,51.0,1.0,381.0,31.0,2025,11,25.0,38.0,,,,,38.0,38.0,,38.0,38.0,,True
Maharashtra,Dhule,2025-09,2025-09-01,2028.0,2152.0,26.0,625.0,5409.0,13123.0,9751.0,4206.0,6034.0,22874.0,2644.0,3152.0,32606.0,1562.0,2882.0,-9732.0,2025,9,1234.0,,,,,,,,,,,,False
Maharashtra,Dhule,2025-10,2025-10-01,788.0,384.0,62.0,387.0,11018.0,3912.0,11546.0,1234.0,11405.0,15458.0,4206.0,6034.0,22874.0,-2972.0,5371.0,-7416.0,2025,10,1609.0,4206.0,,,,,4206.0,4206.0,,4206.0,4206.0,,True
Maharashtra,Dhule,2025-11,2025-11-01,1156.0,390.0,63.0,891.0,21973.0,7257.0,17711.0,1609.0,22864.0,24968.0,1234.0,11405.0,15458.0,375.0,11459.0,9510.0,2025,11,1242.0,1234.0,4206.0,,,,2720.0,2720.0,2101.5213536864194,2720.0,2720.0,2101.5213536864194,True
Maharashtra,Gadchiroli,2025-10,2025-10-01,267.0,30.0,1.0,222.0,10115.0,3138.0,17459.0,298.0,10337.0,20597.0,970.0,2601.0,13271.0,-672.0,7736.0,7326.0,2025,10,462.0,,,,,,,,,,,,False
Maharashtra,Gadchiroli,2025-11,2025-11-01,408.0,42.0,12.0,350.0,19958.0,4712.0,18931.0,462.0,20308.0,23643.0,298.0,10337.0,20597.0,164.0,9971.0,3046.0,2025,11,644.0,298.0,,,,,298.0,298.0,,298.0,298.0,,True
Maharashtra,Gondia,2025-10,2025-10-01,5.0,1.0,0.0,7.0,279.0,6.0,285.0,6.0,286.0,291.0,11.0,110.0,95.0,-5.0,176.0,196.0,2025,10,7.0,,,,,,,,,,,,False
Maharashtra,Gondia,2025-11,2025-11-01,5.0,2.0,0.0,1.0,402.0,2.0,299.0,7.0,403.0,301.0,6.0,286.0,291.0,1.0,117.0,10.0,2025,11,5.0,6.0,,,,,6.0,6.0,,6.0,6.0,,True
Maharashtra,Gondiya,2025-10,2025-10-01,483.0,9.0,0.0,387.0,13960.0,2080.0,9178.0,492.0,14347.0,11258.0,1082.0,4084.0,11777.0,-590.0,10263.0,-519.0,2025,10,727.0,,,,,,,,,,,,False
Maharashtra,Gondiya,2025-11,2025-11-01,704.0,22.0,1.0,621.0,23677.0,3661.0,9567.0,727.0,24298.0,13228.0,492.0,14347.0,11258.0,235.0,9951.0,1970.0,2025,11,589.0,492.0,,,,,492.0,492.0,,492.0,492.0,,True
Maharashtra,Gondiya *,2025-10,2025-10-01,13.0,1.0,0.0,5.0,625.0,11.0,360.0,14.0,630.0,371.0,19.0,176.0,240.0,-5.0,454.0,131.0,2025,10,14.0,,,,,,,,,,,,False
Maharashtra,Gondiya *,2025-11,2025-11-01,13.0,1.0,0.0,2.0,798.0,10.0,435.0,14.0,800.0,445.0,14.0,630.0,371.0,0.0,170.0,74.0,2025,11,10.0,14.0,,,,,14.0,14.0,,14.0,14.0,,True
Maharashtra,Hingoli,2025-10,2025-10-01,504.0,101.0,26.0,305.0,17000.0,2515.0,6739.0,631.0,17305.0,9254.0,1392.0,4761.0,15361.0,-761.0,12544.0,-6107.0,2025,10,753.0,,,,,,,,,,,,False
Maharashtra,Hingoli,2025-11,2025-11-01,635.0,107.0,11.0,653.0,49793.0,3779.0,9716.0,753.0,50446.0,13495.0,631.0,17305.0,9254.0,122.0,33141.0,4241.0,2025,11,615.0,631.0,,,,,631.0,631.0,,631.0,631.0,,True
Maharashtra,Jalgaon,2025-07,2025-07-01,1065.0,343.0,55.0,256.0,2016.0,24048.0,38429.0,1463.0,2272.0,62477.0,423.0,2852.0,37342.0,1040.0,-580.0,25135.0,2025,7,4758.0,,,,,,,,,,,,False
Maharashtra,Jalgaon,2025-09,2025-09-01,3346.0,1387.0,25.0,1613.0,10616.0,27621.0,21601.0,4758.0,12229.0,49222.0,1463.0,2272.0,62477.0,3295.0,9957.0,-13255.0,2025,9,1672.0,1463.0,,,,,1463.0,1463.0,,1463.0,1463.0,,True
Maharashtra,Jalgaon,2025-10,2025-10-01,1392.0,269.0,11.0,795.0,26346.0,7690.0,29441.0,1672.0,27141.0,37131.0,4758.0,12229.0,49222.0,-3086.0,14912.0,-12091.0,2025,10,2332.0,4758.0,1463.0,,,,3110.5,3110.5,2329.916844009674,3110.5,3110.5,2329.916844009674,True
Maharashtra,Jalgaon,2025-11,2025-11-01,2036.0,252.0,44.0,1478.0,60334.0,13599.0,36168.0,2332.0,61812.0,49767.0,1672.0,27141.0,37131.0,660.0,34671.0,12636.0,2025,11,1971.0,1672.0,4758.0,1463.0,,,2631.0,1672.0,1844.997831977046,2631.0,1672.0,1844.997831977046,True
Maharashtra,Jalna,2025-10,2025-10-01,877.0,149.0,0.0,473.0,14497.0,3866.0,13508.0,1026.0,14970.0,17374.0,2233.0,6081.0,25898.0,-1207.0,8889.0,-8524.0,2025,10,1243.0,,,,,,,,,,,,False
Maharashtra,Jalna,2025-11,2025-11-01,1051.0,181.0,11.0,912.0,29909.0,7752.0,16812.0,1243.0,30821.0,24564.0,1026.0,14970.0,17374.0,217.0,15851.0,7190.0,2025,11,1088.0,1026.0,,,,,1026.0,1026.0,,1026.0,1026.0,,True
Maharashtra,Kolhapur,2025-10,2025-10-01,1332.0,181.0,54.0,736.0,17541.0,5675.0,11931.0,1567.0,18277.0,17606.0,2464.0,9237.0,39355.0,-897.0,9040.0,-21749.0,2025,10,1997.0,,,,,,,,,,,,False
Maharashtra,Kolhapur,2025-11,2025-11-01,1773.0,212.0,12.0,1456.0,56523.0,10119.0,19370.0,1997.0,57979.0,29489.0,1567.0,18277.0,17606.0,430.0,39702.0,11883.0,2025,11,1452.0,1567.0,,,,,1567.0,1567.0,,1567.0,1567.0,,True
Maharashtra,Latur,2025-09,2025-09-01,1719.0,695.0,30.0,900.0,6906.0,12159.0,10367.0,2444.0,7806.0,22526.0,819.0,5518.0,31419.0,1625.0,2288.0,-8893.0,2025,9,1113.0,,,,,,,,,,,,False
Maharashtra,Latur,2025-10,2025-10-01,913.0,188.0,12.0,627.0,15485.0,4097.0,12268.0,1113.0,16112.0,16365.0,2444.0,7806.0,22526.0,-1331.0,8306.0,-6161.0,2025,10,1445.0,2444.0,,,,,2444.0,2444.0,,2444.0,2444.0,,True
Maharashtra,Latur,2025-11,2025-11-01,1174.0,235.0,36.0,1146.0,51709.0,6738.0,20645.0,1445.0,52855.0,27383.0,1113.0,16112.0,16365.0,332.0,36743.0,11018.0,2025,11,947.0,1113.0,2444.0,,,,1778.5,1778.5,941.1591257592947,1778.5,1778.5,941.1591257592947,True
Maharashtra,Mumbai,2025-10,2025-10-01,1943.0,689.0,4.0,909.0,15410.0,10431.0,21362.0,2636.0,16319.0,31793.0,4265.0,17122.0,37329.0,-1629.0,-803.0,-5536.0,2025,10,4166.0,,,,,,,,,,,,False
Maharashtra,Mumbai,2025-11,2025-11-01,3256.0,900.0,10.0,1753.0,37453.0,14794.0,36516.0,4166.0,39206.0,51310.0,2636.0,16319.0,31793.0,1530.0,22887.0,19517.0,2025,11,2554.0,2636.0,,,,,2636.0,2636.0,,2636.0,2636.0,,True
Maharashtra,Mumbai City,2025-10,2025-10-01,479.0,69.0,24.0,432.0,4180.0,2289.0,960.0,572.0,4612.0,3249.0,807.0,4898.0,4749.0,-235.0,-286.0,-1500.0,2025,10,988.0,,,,,,,,,,,,False
Maharashtra,Mumbai City,2025-11,2025-11-01,754.0,120.0,114.0,825.0,7784.0,4236.0,1587.0,988.0,8609.0,5823.0,572.0,4612.0,3249.0,416.0,3997.0,2574.0,2025,11,562.0,572.0,,,,,572.0,572.0,,572.0,572.0,,True
Maharashtra,Mumbai Suburban,2025-05,2025-05-01,882.0,457.0,230.0,1233.0,7982.0,8945.0,8965.0,1569.0,9215.0,17910.0,542.0,5426.0,18919.0,1027.0,3789.0,-1009.0,2025,5,5571.0,,,,,,,,,,,,False
Maharashtra,Mumbai Suburban,2025-07,2025-07-01,3187.0,2177.0,207.0,3125.0,23138.0,10403.0,10805.0,5571.0,26263.0,21208.0,1569.0,9215.0,17910.0,4002.0,17048.0,3298.0,2025,7,3157.0,1569.0,,,,,1569.0,1569.0,,1569.0,1569.0,,True
Maharashtra,Mumbai Suburban,2025-09,2025-09-01,2283.0,848.0,26.0,1761.0,15677.0,13029.0,5879.0,3157.0,17438.0,18908.0,5571.0,26263.0,21208.0,-2414.0,-8825.0,-2300.0,2025,9,1906.0,5571.0,1569.0,,,,3570.0,3570.0,2829.841338308563,3570.0,3570.0,2829.841338308563,True
Maharashtra,Mumbai Suburban,2025-10,2025-10-01,1479.0,365.0,62.0,1545.0,13600.0,8689.0,4464.0,1906.0,15145.0,13153.0,3157.0,17438.0,18908.0,-1251.0,-2293.0,-5755.0,2025,10,3288.0,3157.0,5571.0,1569.0,,,3432.3333333333335,3157.0,2015.1569004257046,3432.3333333333335,3157.0,2015.1569004257046,True
Maharashtra,Mumbai Suburban,2025-11,2025-11-01,2508.0,624.0,156.0,2951.0,26283.0,14786.0,6578.0,3288.0,29234.0,21364.0,1906.0,15145.0,13153.0,1382.0,14089.0,8211.0,2025,11,2183.0,1906.0,3157.0,5571.0,,,3544.6666666666665,3157.0,1863.000357845734,3050.75,2531.5,1813.742424748711,True
Maharashtra,Mumbai( Sub Urban ),2025-10,2025-10-01,56.0,21.0,0.0,9.0,440.0,67.0,685.0,77.0,449.0,752.0,121.0,539.0,771.0,-44.0,-90.0,-19.0,2025,10,138.0,,,,,,,,,,,,False
Maharashtra,Mumbai( Sub Urban ),2025-11,2025-11-01,120.0,18.0,0.0,3.0,1423.0,74.0,1311.0,138.0,1426.0,1385.0,77.0,449.0,752.0,61.0,977.0,633.0,2025,11,83.0,77.0,,,,,77.0,77.0,,77.0,77.0,,True
Maharashtra,Nagpur,2025-05,2025-05-01,243.0,28.0,22.0,438.0,2638.0,12341.0,27562.0,293.0,3076.0,39903.0,566.0,4436.0,39515.0,-273.0,-1360.0,388.0,2025,5,1166.0,,,,,,,,,,,,False
Maharashtra,Nagpur,2025-07,2025-07-01,904.0,225.0,37.0,611.0,4251.0,12330.0,29230.0,1166.0,4862.0,41560.0,293.0,3076.0,39903.0,873.0,1786.0,1657.0,2025,7,3561.0,293.0,,,,,293.0,293.0,,293.0,293.0,,True
Maharashtra,Nagpur,2025-09,2025-09-01,3027.0,501.0,33.0,1810.0,13247.0,17519.0,17828.0,3561.0,15057.0,35347.0,1166.0,4862.0,41560.0,2395.0,10195.0,-6213.0,2025,9,1683.0,1166.0,293.0,,,,729.5,729.5,617.304219975856,729.5,729.5,617.304219975856,True
Maharashtra,Nagpur,2025-10,2025-10-01,1458.0,213.0,12.0,1314.0,18575.0,7656.0,19324.0,1683.0,19889.0,26980.0,3561.0,15057.0,35347.0,-1878.0,4832.0,-8367.0,2025,10,2747.0,3561.0,1166.0,293.0,,,1673.3333333333333,1166.0,1692.0391051430618,1673.3333333333333,1166.0,1692.0391051430618,True
Maharashtra,Nagpur,2025-11,2025-11-01,2376.0,353.0,18.0,2303.0,42208.0,13779.0,33841.0,2747.0,44511.0,47620.0,1683.0,19889.0,26980.0,1064.0,24622.0,20640.0,2025,11,1812.0,1683.0,3561.0,1166.0,,,2136.6666666666665,1683.0,1260.30406384068,1675.75,1424.5,1381.552598829785,True
Maharashtra,Nanded,2025-09,2025-09-01,2729.0,968.0,10.0,1261.0,10057.0,24296.0,16428.0,3707.0,11318.0,40724.0,1803.0,924.0,46666.0,1904.0,10394.0,-5942.0,2025,9,1500.0,,,,,,,,,,,,False
Maharashtra,Nanded,2025-10,2025-10-01,1197.0,256.0,47.0,969.0,42909.0,5767.0,22534.0,1500.0,43878.0,28301.0,3707.0,11318.0,40724.0,-2207.0,32560.0,-12423.0,2025,10,1599.0,3707.0,,,,,3707.0,3707.0,,3707.0,3707.0,,True
Maharashtra,Nanded,2025-11,2025-11-01,1242.0,274.0,83.0,1706.0,122448.0,14113.0,31915.0,1599.0,124154.0,46028.0,1500.0,43878.0,28301.0,99.0,80276.0,17727.0,2025,11,1645.0,1500.0,3707.0,,,,2603.5,2603.5,1560.5846660787104,2603.5,2603.5,1560.5846660787104,True
Maharashtra,Nandurbar,2025-05,2025-05-01,251.0,134.0,21.0,166.0,2606.0,6834.0,17456.0,406.0,2772.0,24290.0,282.0,2838.0,17017.0,124.0,-66.0,7273.0,2025,5,3100.0,,,,,,,,,,,,False
Maharashtra,Nandurbar,2025-07,2025-07-01,2031.0,994.0,75.0,245.0,1856.0,14572.0,22262.0,3100.0,2101.0,36834.0,406.0,2772.0,24290.0,2694.0,-671.0,12544.0,2025,7,2958.0,406.0,,,,,406.0,406.0,,406.0,406.0,,True
Maharashtra,Nandurbar,2025-09,2025-09-01,2041.0,854.0,63.0,365.0,2859.0,9258.0,11474.0,2958.0,3224.0,20732.0,3100.0,2101.0,36834.0,-142.0,1123.0,-16102.0,2025,9,1348.0,3100.0,406.0,,,,1753.0,1753.0,1904.945668516559,1753.0,1753.0,1904.945668516559,True
Maharashtra,Nandurbar,2025-10,2025-10-01,1078.0,243.0,27.0,254.0,7015.0,4162.0,15570.0,1348.0,7269.0,19732.0,2958.0,3224.0,20732.0,-1610.0,4045.0,-1000.0,2025,10,1536.0,2958.0,3100.0,406.0,,,2154.6666666666665,2958.0,1516.053209268505,2154.6666666666665,2958.0,1516.053209268505,True
Maharashtra,Nandurbar,2025-11,2025-11-01,1229.0,272.0,35.0,428.0,9190.0,5605.0,17457.0,1536.0,9618.0,23062.0,1348.0,7269.0,19732.0,188.0,2349.0,3330.0,2025,11,886.0,1348.0,2958.0,3100.0,,,2468.6666666666665,2958.0,973.1193828782436,1953.0,2153.0,1301.904758421291,True
Maharashtra,Nandurbar *,2025-10,2025-10-01,23.0,5.0,0.0,0.0,162.0,3.0,450.0,28.0,162.0,453.0,65.0,75.0,331.0,-37.0,87.0,122.0,2025,10,27.0,,,,,,,,,,,,False
Maharashtra,Nandurbar *,2025-11,2025-11-01,20.0,7.0,0.0,0.0,226.0,2.0,535.0,27.0,226.0,537.0,28.0,162.0,453.0,-1.0,64.0,84.0,2025,11,20.0,28.0,,,,,28.0,28.0,,28.0,28.0,,True
Maharashtra,Nashik,2025-07,2025-07-01,2729.0,1775.0,111.0,1005.0,6530.0,31999.0,51939.0,4615.0,7535.0,83938.0,156.0,2203.0,50809.0,4459.0,5332.0,33129.0,2025,7,7066.0,,,,,,,,,,,,False
Maharashtra,Nashik,2025-09,2025-09-01,4980.0,2054.0,32.0,2449.0,16700.0,45329.0,30074.0,7066.0,19149.0,75403.0,4615.0,7535.0,83938.0,2451.0,11614.0,-8535.0,2025,9,2779.0,4615.0,,,,,4615.0,4615.0,,4615.0,4615.0,,True
Maharashtra,Nashik,2025-10,2025-10-01,2162.0,584.0,33.0,1381.0,29033.0,13351.0,30936.0,2779.0,30414.0,44287.0,7066.0,19149.0,75403.0,-4287.0,11265.0,-31116.0,2025,10,4481.0,7066.0,4615.0,,,,5840.5,5840.5,1733.118720688228,5840.5,5840.5,1733.118720688228,True
Maharashtra,Nashik,2025-11,2025-11-01,3479.0,923.0,79.0,3060.0,94965.0,23229.0,59381.0,4481.0,98025.0,82610.0,2779.0,30414.0,44287.0,1702.0,67611.0,38323.0,2025,11,3271.0,2779.0,7066.0,4615.0,,,4820.0,4615.0,2150.839603503711,4820.0,4615.0,2150.839603503711,True
Maharashtra,Osmanabad,2025-10,2025-10-01,590.0,105.0,0.0,311.0,17052.0,2566.0,6290.0,695.0,17363.0,8856.0,1303.0,4500.0,15019.0,-608.0,12863.0,-6163.0,2025,10,845.0,,,,,,,,,,,,False
Maharashtra,Osmanabad,2025-11,2025-11-01,751.0,94.0,0.0,734.0,53026.0,6138.0,10435.0,845.0,53760.0,16573.0,695.0,17363.0,8856.0,150.0,36397.0,7717.0,2025,11,793.0,695.0,,,,,695.0,695.0,,695.0,695.0,,True
Maharashtra,Palghar,2025-07,2025-07-01,584.0,607.0,26.0,277.0,2609.0,10490.0,9575.0,1217.0,2886.0,20065.0,331.0,8464.0,18422.0,886.0,-5578.0,1643.0,2025,7,2996.0,,,,,,,,,,,,False
Maharashtra,Palghar,2025-09,2025-09-01,1966.0,983.0,47.0,1261.0,11151.0,14856.0,5670.0,2996.0,12412.0,20526.0,1217.0,2886.0,20065.0,1779.0,9526.0,461.0,2025,9,1526.0,1217.0,,,,,1217.0,1217.0,,1217.0,1217.0,,True
Maharashtra,Palghar,2025-10,2025-10-01,1144.0,359.0,23.0,839.0,13469.0,6149.0,4087.0,1526.0,14308.0,10236.0,2996.0,12412.0,20526.0,-1470.0,1896.0,-10290.0,2025,10,2307.0,2996.0,1217.0,,,,2106.5,2106.5,1257.942963730868,2106.5,2106.5,1257.942963730868,True
Maharashtra,Palghar,2025-11,2025-11-01,1821.0,467.0,19.0,2010.0,31054.0,12772.0,7275.0,2307.0,33064.0,20047.0,1526.0,14308.0,10236.0,781.0,18756.0,9811.0,2025,11,1528.0,1526.0,2996.0,1217.0,,,1913.0,1526.0,950.5456327815093,1913.0,1526.0,950.5456327815093,True
Maharashtra,Parbhani,2025-09,2025-09-01,1476.0,446.0,4.0,831.0,5741.0,14986.0,7684.0,1926.0,6572.0,22670.0,68.0,14442.0,20764.0,1858.0,-7870.0,1906.0,2025,9,1151.0,,,,,,,,,,,,False
Maharashtra,Parbhani,2025-10,2025-10-01,957.0,171.0,23.0,592.0,26094.0,3866.0,9316.0,1151.0,26686.0,13182.0,1926.0,6572.0,22670.0,-775.0,20114.0,-9488.0,2025,10,1487.0,1926.0,,,,,1926.0,1926.0,,1926.0,1926.0,,True
Maharashtra,Parbhani,2025-11,2025-11-01,1220.0,190.0,77.0,1073.0,51636.0,9720.0,12660.0,1487.0,52709.0,22380.0,1151.0,26686.0,13182.0,336.0,26023.0,9198.0,2025,11,932.0,1151.0,1926.0,,,,1538.5,1538.5,548.0077554195743,1538.5,1538.5,548.0077554195743,True
Maharashtra,Pune,2025-05,2025-05-01,328.0,97.0,61.0,984.0,7838.0,27138.0,34384.0,486.0,8822.0,61522.0,69.0,12436.0,63875.0,417.0,-3614.0,-2353.0,2025,5,236.0,,,,,,,,,,,,False
Maharashtra,Pune,2025-06,2025-06-01,142.0,83.0,11.0,1940.0,14856.0,28350.0,40899.0,236.0,16796.0,69249.0,486.0,8822.0,61522.0,-250.0,7974.0,7727.0,2025,6,5488.0,486.0,,,,,486.0,486.0,,486.0,486.0,,True
