state,district,year_month,age_0_5,age_5_17,age_18_greater
Meghalaya,Eastern West Khasi Hills,2025-12,0,10,0
Meghalaya,Kamrup,2025-01,13,71,59
Meghalaya,North Garo Hills,2025-01,298,1335,467
Meghalaya,North Garo Hills,2025-02,4,13,7
Meghalaya,North Garo Hills,2025-03,8,13,10
Meghalaya,North Garo Hills,2025-04,7,26,5
Meghalaya,North Garo Hills,2025-05,6,15,5
Meghalaya,North Garo Hills,2025-06,2,3,0
Meghalaya,North Garo Hills,2025-08,7,13,0
Meghalaya,North Garo Hills,2025-09,5,13,0
Meghalaya,North Garo Hills,2025-10,7,9,1
Meghalaya,North Garo Hills,2025-11,9,26,0
Meghalaya,North Garo Hills,2025-12,6,13,0
Meghalaya,Ri Bhoi,2025-01,967,3854,2440
Meghalaya,Ri Bhoi,2025-02,15,26,30
Meghalaya,Ri Bhoi,2025-03,14,17,24
Meghalaya,Ri Bhoi,2025-04,6,26,17
Meghalaya,Ri Bhoi,2025-05,14,28,134
Meghalaya,Ri Bhoi,2025-06,6,15,10
Meghalaya,Ri Bhoi,2025-07,3,5,2
Meghalaya,Ri Bhoi,2025-08,10,29,19
Meghalaya,Ri Bhoi,2025-09,18,21,17
Meghalaya,Ri Bhoi,2025-10,17,23,93
Meghalaya,Ri Bhoi,2025-11,14,32,31
Meghalaya,Ri Bhoi,2025-12,19,47,19
Meghalaya,South Garo Hills,2025-01,432,1643,1136
Meghalaya,South Garo Hills,2025-02,11,33,25
Meghalaya,South Garo Hills,2025-03,6,26,9
Meghalaya,South Garo Hills,2025-04,3,11,22
Meghalaya,South Garo Hills,2025-05,2,23,4
Meghalaya,South Garo Hills,2025-06,2,10,0
Meghalaya,South Garo Hills,2025-08,2,23,9
Meghalaya,South Garo Hills,2025-09,7,23,16
Meghalaya,South Garo Hills,2025-10,3,26,8
Meghalaya,South Garo Hills,2025-11,8,23,8
Meghalaya,South Garo Hills,2025-12,6,42,9
Meghalaya,South West Garo Hills,2025-01,2040,1363,675
Meghalaya,South West Garo Hills,2025-02,22,11,13
Meghalaya,South West Garo Hills,2025-03,18,10,6
Meghalaya,South West Garo Hills,2025-04,11,7,8
Meghalaya,South West Garo Hills,2025-05,26,14,7
Meghalaya,South West Garo Hills,2025-06,2,2,1
Meghalaya,South West Garo Hills,2025-08,26,18,11
Meghalaya,South West Garo Hills,2025-09,14,7,10
Meghalaya,South West Garo Hills,2025-10,20,12,10
Meghalaya,South West Garo Hills,2025-11,10,10,36
Meghalaya,South West Garo Hills,2025-12,20,14,4
Meghalaya,South West Khasi Hills,2025-01,587,1219,890
Meghalaya,South West Khasi Hills,2025-02,2,5,5
Meghalaya,South West Khasi Hills,2025-03,2,5,26
Meghalaya,South West Khasi Hills,2025-04,6,2,7
Meghalaya,South West Khasi Hills,2025-05,19,20,9
Meghalaya,South West Khasi Hills,2025-06,4,7,1
Meghalaya,South West Khasi Hills,2025-07,3,12,0
Meghalaya,South West Khasi Hills,2025-08,12,13,7
Meghalaya,South West Khasi Hills,2025-09,4,12,5
Meghalaya,South West Khasi Hills,2025-10,4,6,6
Meghalaya,South West Khasi Hills,2025-11,7,7,4
Meghalaya,South West Khasi Hills,2025-12,15,43,8
Meghalaya,West Garo Hills,2025-01,3367,5671,3845
Meghalaya,West Garo Hills,2025-02,26,33,14
Meghalaya,West Garo Hills,2025-03,37,36,64
Meghalaya,West Garo Hills,2025-04,25,33,10
Meghalaya,West Garo Hills,2025-05,46,64,18
Meghalaya,West Garo Hills,2025-06,23,19,3
Meghalaya,West Garo Hills,2025-07,10,6,0
Meghalaya,West Garo Hills,2025-08,51,26,66
Meghalaya,West Garo Hills,2025-09,35,37,18
Meghalaya,West Garo Hills,2025-10,36,39,58
Meghalaya,West Garo Hills,2025-11,40,31,6
Meghalaya,West Garo Hills,2025-12,60,59,21
Meghalaya,West Jaintia Hills,2025-01,1707,4544,3038
Meghalaya,West Jaintia Hills,2025-02,9,28,10
Meghalaya,West Jaintia Hills,2025-03,13,29,37
Meghalaya,West Jaintia Hills,2025-04,10,21,19
Meghalaya,West Jaintia Hills,2025-05,19,43,27
Meghalaya,West Jaintia Hills,2025-06,6,16,16
Meghalaya,West Jaintia Hills,2025-07,1,9,0
Meghalaya,West Jaintia Hills,2025-08,19,43,20
Meghalaya,West Jaintia Hills,2025-09,9,35,24
Meghalaya,West Jaintia Hills,2025-10,11,17,19
Meghalaya,West Jaintia Hills,2025-11,14,23,56
Meghalaya,West Jaintia Hills,2025-12,13,40,21
Meghalaya,West Khasi Hills,2025-01,1880,7116,4004
Meghalaya,West Khasi Hills,2025-02,12,33,17
Meghalaya,West Khasi Hills,2025-03,15,47,29
Meghalaya,West Khasi Hills,2025-04,4,22,14
Meghalaya,West Khasi Hills,2025-05,21,60,26
Meghalaya,West Khasi Hills,2025-06,10,17,3
Meghalaya,West Khasi Hills,2025-07,4,5,0
Meghalaya,West Khasi Hills,2025-08,8,35,21
Meghalaya,West Khasi Hills,2025-09,17,34,20
Meghalaya,West Khasi Hills,2025-10,11,27,34
Meghalaya,West Khasi Hills,2025-11,9,40,18
Meghalaya,West Khasi Hills,2025-12,12,31,148
Mizoram,Aizawl,2025-01,10,10,0
Mizoram,Aizawl,2025-02,39,4,1
Mizoram,Aizawl,2025-03,16,5,3
Mizoram,Aizawl,2025-04,11,6,0
Mizoram,Aizawl,2025-05,25,7,0
Mizoram,Aizawl,2025-06,17,3,2
Mizoram,Aizawl,2025-07,2,7,0
Mizoram,Aizawl,2025-08,20,6,0
Mizoram,Aizawl,2025-09,38,9,0
Mizoram,Aizawl,2025-10,36,2,0
Mizoram,Aizawl,2025-11,12,3,1
Mizoram,Aizawl,2025-12,19,9,4
Mizoram,Champhai,2025-01,461,160,63
Mizoram,Champhai,2025-02,12,4,0
Mizoram,Champhai,2025-03,11,4,0
Mizoram,Champhai,2025-04,13,2,0
Mizoram,Champhai,2025-05,7,4,0
Mizoram,Champhai,2025-06,1,3,0
Mizoram,Champhai,2025-07,5,1,1
Mizoram,Champhai,2025-08,7,4,0
Mizoram,Champhai,2025-09,27,11,0
Mizoram,Champhai,2025-10,5,1,0
Mizoram,Champhai,2025-11,3,0,3
Mizoram,Champhai,2025-12,10,7,0
Mizoram,Khawzawl,2025-03,0,1,0
Mizoram,Khawzawl,2025-04,1,0,0
Mizoram,Khawzawl,2025-06,1,0,0
Mizoram,Khawzawl,2025-07,1,0,0
Mizoram,Khawzawl,2025-10,0,1,0
Mizoram,Khawzawl,2025-11,0,0,4
Mizoram,Kolasib,2025-01,44,22,21
Mizoram,Kolasib,2025-02,5,2,2
Mizoram,Kolasib,2025-03,2,1,0
Mizoram,Kolasib,2025-05,5,0,0
Mizoram,Kolasib,2025-06,3,0,0
Mizoram,Kolasib,2025-07,1,1,3
Mizoram,Kolasib,2025-08,6,0,3
Mizoram,Kolasib,2025-09,4,1,1
Mizoram,Kolasib,2025-10,3,0,0
Mizoram,Kolasib,2025-11,6,2,0
Mizoram,Kolasib,2025-12,3,2,1
Mizoram,Lawngtlai,2025-01,648,166,75
Mizoram,Lawngtlai,2025-02,7,4,0
Mizoram,Lawngtlai,2025-03,7,3,1
Mizoram,Lawngtlai,2025-04,7,2,0
Mizoram,Lawngtlai,2025-05,13,3,2
Mizoram,Lawngtlai,2025-06,9,10,0
Mizoram,Lawngtlai,2025-07,2,2,0
Mizoram,Lawngtlai,2025-08,13,10,1
Mizoram,Lawngtlai,2025-09,26,10,1
Mizoram,Lawngtlai,2025-10,25,21,2
Mizoram,Lawngtlai,2025-11,12,8,2
Mizoram,Lawngtlai,2025-12,15,6,0
Mizoram,Lunglei,2025-01,223,64,36
Mizoram,Lunglei,2025-02,10,2,25
Mizoram,Lunglei,2025-03,7,3,0
Mizoram,Lunglei,2025-04,0,2,0
Mizoram,Lunglei,2025-05,4,1,0
Mizoram,Lunglei,2025-06,7,0,0
Mizoram,Lunglei,2025-07,4,0,0
Mizoram,Lunglei,2025-08,11,4,0
Mizoram,Lunglei,2025-09,5,1,0
Mizoram,Lunglei,2025-10,5,0,0
Mizoram,Lunglei,2025-11,31,0,1
Mizoram,Lunglei,2025-12,21,4,0
Mizoram,Mamit,2025-01,6,0,0
Mizoram,Mamit,2025-02,0,2,0
Mizoram,Mamit,2025-03,2,2,0
Mizoram,Mamit,2025-04,4,1,0
Mizoram,Mamit,2025-05,1,0,0
Mizoram,Mamit,2025-06,2,0,0
Mizoram,Mamit,2025-08,2,0,0
Mizoram,Mamit,2025-09,3,0,0
Mizoram,Mamit,2025-10,1,0,0
Mizoram,Mamit,2025-12,0,1,0
Mizoram,Mammit,2025-01,1,0,0
Mizoram,Mammit,2025-02,3,0,0
Mizoram,Mammit,2025-03,2,0,0
Mizoram,Mammit,2025-04,1,0,0
Mizoram,Mammit,2025-05,3,0,0
Mizoram,Mammit,2025-06,1,0,0
Mizoram,Mammit,2025-08,1,0,0
Mizoram,Mammit,2025-09,1,0,0
Mizoram,Mammit,2025-10,1,0,0
Mizoram,Mammit,2025-11,2,0,0
Mizoram,Mammit,2025-12,1,0,0
Mizoram,Saiha,2025-01,149,114,81
Mizoram,Saiha,2025-02,3,0,0
Mizoram,Saiha,2025-03,5,2,0
Mizoram,Saiha,2025-04,1,1,0
Mizoram,Saiha,2025-05,3,4,0
Mizoram,Saiha,2025-06,3,1,0
Mizoram,Saiha,2025-07,1,0,0
Mizoram,Saiha,2025-08,4,3,0
Mizoram,Saiha,2025-09,0,2,0
Mizoram,Saiha,2025-10,2,2,0
Mizoram,Saiha,2025-11,7,0,12
Mizoram,Saiha,2025-12,7,0,1
Mizoram,Saitual,2025-01,0,1,1
Mizoram,Saitual,2025-06,0,0,1
Mizoram,Saitual,2025-08,0,1,0
Mizoram,Serchhip,2025-01,9,1,1
Mizoram,Serchhip,2025-02,8,1,0
Mizoram,Serchhip,2025-03,5,3,0
Mizoram,Serchhip,2025-05,4,1,0
Mizoram,Serchhip,2025-06,1,0,1
Mizoram,Serchhip,2025-08,3,1,0
Mizoram,Serchhip,2025-09,4,1,0
Mizoram,Serchhip,2025-10,3,0,0
Mizoram,Serchhip,2025-11,0,1,0
Mizoram,Serchhip,2025-12,1,0,0
Nagaland,Chumukedima,2025-01,17,57,13
Nagaland,Chumukedima,2025-02,0,2,4
Nagaland,Chumukedima,2025-03,0,1,2
Nagaland,Chumukedima,2025-05,1,1,0
Nagaland,Chumukedima,2025-06,0,1,0
Nagaland,Chumukedima,2025-07,0,1,3
Nagaland,Chumukedima,2025-08,1,2,7
Nagaland,Chumukedima,2025-09,0,2,0
Nagaland,Chumukedima,2025-10,0,1,2
Nagaland,Chumukedima,2025-11,3,1,0
Nagaland,Chumukedima,2025-12,0,3,6
Nagaland,Dimapur,2025-01,766,1378,219
Nagaland,Dimapur,2025-02,10,11,1
Nagaland,Dimapur,2025-03,16,15,1
Nagaland,Dimapur,2025-04,3,11,1
Nagaland,Dimapur,2025-05,6,9,0
Nagaland,Dimapur,2025-06,6,13,0
Nagaland,Dimapur,2025-07,2,5,5
Nagaland,Dimapur,2025-08,15,18,19
Nagaland,Dimapur,2025-09,11,13,2
Nagaland,Dimapur,2025-10,10,13,2
Nagaland,Dimapur,2025-11,9,10,0
Nagaland,Dimapur,2025-12,15,13,1
Nagaland,Kiphire,2025-01,50,244,26
Nagaland,Kiphire,2025-02,4,9,0
Nagaland,Kiphire,2025-03,4,12,0
Nagaland,Kiphire,2025-04,1,1,0
Nagaland,Kiphire,2025-05,3,14,0
Nagaland,Kiphire,2025-06,1,3,0
Nagaland,Kiphire,2025-07,0,5,1
Nagaland,Kiphire,2025-08,7,13,9
Nagaland,Kiphire,2025-09,4,13,3
Nagaland,Kiphire,2025-10,7,9,0
Nagaland,Kiphire,2025-11,0,6,0
Nagaland,Kiphire,2025-12,4,12,1
Nagaland,Kohima,2025-01,291,564,61
Nagaland,Kohima,2025-02,8,12,2
Nagaland,Kohima,2025-03,11,25,3
Nagaland,Kohima,2025-04,3,9,0
Nagaland,Kohima,2025-05,9,12,0
Nagaland,Kohima,2025-06,4,5,0
Nagaland,Kohima,2025-07,0,0,7
Nagaland,Kohima,2025-08,5,6,16
Nagaland,Kohima,2025-09,8,21,2
Nagaland,Kohima,2025-10,10,9,1
Nagaland,Kohima,2025-11,1,13,1
Nagaland,Kohima,2025-12,2,7,1
Nagaland,Longleng,2025-01,180,515,32
Nagaland,Longleng,2025-02,1,14,0
Nagaland,Longleng,2025-03,1,4,0
Nagaland,Longleng,2025-04,0,0,2
Nagaland,Longleng,2025-05,1,5,0
Nagaland,Longleng,2025-06,1,3,0
Nagaland,Longleng,2025-07,0,4,1
Nagaland,Longleng,2025-08,1,12,7
Nagaland,Longleng,2025-09,1,0,0
Nagaland,Longleng,2025-10,0,5,0
Nagaland,Longleng,2025-11,0,2,0
Nagaland,Longleng,2025-12,3,2,0
Nagaland,Meluri,2025-01,0,0,1
Nagaland,Meluri,2025-03,0,1,0
Nagaland,Meluri,2025-09,0,0,1
Nagaland,Meluri,2025-10,1,3,0
Nagaland,Meluri,2025-12,0,2,0
Nagaland,Mokokchung,2025-01,73,139,14
Nagaland,Mokokchung,2025-02,1,2,1
Nagaland,Mokokchung,2025-03,2,4,1
Nagaland,Mokokchung,2025-04,5,3,1
Nagaland,Mokokchung,2025-05,1,3,0
Nagaland,Mokokchung,2025-06,1,5,0
Nagaland,Mokokchung,2025-07,0,3,3
Nagaland,Mokokchung,2025-08,2,6,9
Nagaland,Mokokchung,2025-09,1,2,2
Nagaland,Mokokchung,2025-10,0,5,1
Nagaland,Mokokchung,2025-11,1,4,1
Nagaland,Mokokchung,2025-12,2,5,1
Nagaland,Mon,2025-01,307,821,84
Nagaland,Mon,2025-02,5,15,2
Nagaland,Mon,2025-03,7,11,2
Nagaland,Mon,2025-04,4,7,1
Nagaland,Mon,2025-05,9,31,1
Nagaland,Mon,2025-06,7,17,0
Nagaland,Mon,2025-07,6,19,14
Nagaland,Mon,2025-08,15,7,17
Nagaland,Mon,2025-09,8,11,10
Nagaland,Mon,2025-10,13,10,1
Nagaland,Mon,2025-11,7,13,1
Nagaland,Mon,2025-12,16,22,3
Nagaland,Niuland,2025-03,0,1,0
Nagaland,Niuland,2025-06,1,0,0
Nagaland,Niuland,2025-08,0,0,1
Nagaland,Niuland,2025-09,1,0,0
Nagaland,Niuland,2025-11,2,3,0
Nagaland,Noklak,2025-01,48,72,16
Nagaland,Noklak,2025-02,0,3,0
Nagaland,Noklak,2025-03,0,4,0
Nagaland,Noklak,2025-05,2,5,0
Nagaland,Noklak,2025-06,0,2,0
Nagaland,Noklak,2025-07,0,6,2
Nagaland,Noklak,2025-08,4,5,11
Nagaland,Noklak,2025-09,1,5,0
Nagaland,Noklak,2025-10,0,3,0
Nagaland,Noklak,2025-11,0,8,2
Nagaland,Noklak,2025-12,0,6,1
Nagaland,Peren,2025-01,427,707,56
Nagaland,Peren,2025-02,6,9,0
Nagaland,Peren,2025-03,1,3,0
Nagaland,Peren,2025-04,7,7,0
Nagaland,Peren,2025-05,1,1,2
Nagaland,Peren,2025-06,3,5,0
Nagaland,Peren,2025-07,0,0,8
Nagaland,Peren,2025-08,7,2,7
Nagaland,Peren,2025-09,2,1,1
Nagaland,Peren,2025-10,1,5,0
Nagaland,Peren,2025-11,5,5,1
Nagaland,Peren,2025-12,1,3,1
Nagaland,Phek,2025-01,162,275,23
Nagaland,Phek,2025-02,1,11,1
Nagaland,Phek,2025-03,5,5,0
Nagaland,Phek,2025-04,2,4,0
Nagaland,Phek,2025-05,0,16,0
Nagaland,Phek,2025-06,1,5,0
Nagaland,Phek,2025-07,2,4,0
Nagaland,Phek,2025-08,22,26,2
Nagaland,Phek,2025-09,8,16,2
Nagaland,Phek,2025-10,5,14,0
Nagaland,Phek,2025-11,1,10,0
Nagaland,Phek,2025-12,8,27,0
Nagaland,Shamator,2025-01,0,2,0
Nagaland,Shamator,2025-02,0,23,0
Nagaland,Shamator,2025-03,0,3,0
Nagaland,Shamator,2025-04,0,8,0
Nagaland,Shamator,2025-05,0,6,0
Nagaland,Shamator,2025-06,0,2,0
Nagaland,Shamator,2025-07,0,3,2
Nagaland,Shamator,2025-08,0,5,4
Nagaland,Shamator,2025-09,0,4,2
Nagaland,Shamator,2025-10,0,1,0
Nagaland,Shamator,2025-11,1,3,0
Nagaland,Shamator,2025-12,0,3,0
Nagaland,Tseminyu,2025-07,0,0,2
Nagaland,Tseminyu,2025-09,0,0,2
Nagaland,Tseminyu,2025-12,0,0,1
Nagaland,Tuensang,2025-01,275,689,64
Nagaland,Tuensang,2025-02,4,15,0
Nagaland,Tuensang,2025-03,3,8,1
Nagaland,Tuensang,2025-04,3,6,0
Nagaland,Tuensang,2025-05,19,19,0
Nagaland,Tuensang,2025-06,2,4,0
Nagaland,Tuensang,2025-07,1,2,0
Nagaland,Tuensang,2025-08,14,16,5
Nagaland,Tuensang,2025-09,11,5,2
Nagaland,Tuensang,2025-10,4,6,0
Nagaland,Tuensang,2025-11,6,9,0
Nagaland,Tuensang,2025-12,5,6,0
Nagaland,Wokha,2025-01,44,195,18
Nagaland,Wokha,2025-02,3,15,0
Nagaland,Wokha,2025-03,1,3,0
Nagaland,Wokha,2025-04,1,1,1
Nagaland,Wokha,2025-05,2,11,0
Nagaland,Wokha,2025-06,4,5,1
Nagaland,Wokha,2025-07,1,2,5
Nagaland,Wokha,2025-08,6,13,1
Nagaland,Wokha,2025-09,2,8,0
Nagaland,Wokha,2025-10,2,3,0
Nagaland,Wokha,2025-11,0,2,0
Nagaland,Wokha,2025-12,4,3,1
Nagaland,Zunheboto,2025-01,51,288,25
Nagaland,Zunheboto,2025-02,3,18,2
Nagaland,Zunheboto,2025-03,0,6,1
Nagaland,Zunheboto,2025-04,1,6,0
Nagaland,Zunheboto,2025-05,3,13,0
Nagaland,Zunheboto,2025-06,1,9,0
Nagaland,Zunheboto,2025-07,0,0,1
Nagaland,Zunheboto,2025-08,1,6,4
Nagaland,Zunheboto,2025-09,1,4,1
Nagaland,Zunheboto,2025-10,5,8,2
Nagaland,Zunheboto,2025-11,2,7,0
Nagaland,Zunheboto,2025-12,1,10,0
Odisha,Angul,2025-01,75,10,0
Odisha,Angul,2025-02,91,15,0
Odisha,Angul,2025-03,91,18,1
Odisha,Angul,2025-04,49,15,0
Odisha,Angul,2025-05,60,7,0
Odisha,Angul,2025-06,89,18,0
Odisha,Angul,2025-07,19,11,0
Odisha,Angul,2025-08,105,15,0
Odisha,Angul,2025-09,96,15,0
Odisha,Angul,2025-10,90,10,0
Odisha,Angul,2025-11,81,15,0
Odisha,Angul,2025-12,72,16,0
Odisha,Anugul,2025-01,12,2,0
Odisha,Anugul,2025-02,7,2,0
Odisha,Anugul,2025-03,5,0,0
Odisha,Anugul,2025-04,0,1,0
Odisha,Anugul,2025-05,4,2,0
Odisha,Anugul,2025-06,5,2,0
Odisha,Anugul,2025-07,1,2,0
Odisha,Anugul,2025-08,5,0,0
Odisha,Anugul,2025-09,7,0,0
Odisha,Anugul,2025-10,4,1,0
Odisha,Anugul,2025-11,2,0,0
Odisha,Anugul,2025-12,5,3,0
Odisha,Balangir,2025-01,138,30,2
Odisha,Balangir,2025-02,183,36,1
Odisha,Balangir,2025-03,123,30,14
Odisha,Balangir,2025-04,105,17,0
Odisha,Balangir,2025-05,99,26,1
Odisha,Balangir,2025-06,106,25,3
Odisha,Balangir,2025-07,20,8,0
Odisha,Balangir,2025-08,150,40,0
Odisha,Balangir,2025-09,150,31,0
Odisha,Balangir,2025-10,108,39,0
Odisha,Balangir,2025-11,123,20,1
Odisha,Balangir,2025-12,101,16,4
Odisha,Baleshwar,2025-01,13,7,0
Odisha,Baleshwar,2025-02,36,12,0
Odisha,Baleshwar,2025-03,14,3,0
Odisha,Baleshwar,2025-04,18,4,0
Odisha,Baleshwar,2025-05,20,7,0
Odisha,Baleshwar,2025-06,19,6,0
Odisha,Baleshwar,2025-07,3,3,0
Odisha,Baleshwar,2025-08,23,11,0
Odisha,Baleshwar,2025-09,17,5,0
Odisha,Baleshwar,2025-10,34,6,0
Odisha,Baleshwar,2025-11,19,2,0
Odisha,Baleshwar,2025-12,12,8,0
Odisha,Baleswar,2025-01,159,27,0
Odisha,Baleswar,2025-02,228,56,0
Odisha,Baleswar,2025-03,111,17,0
Odisha,Baleswar,2025-04,122,19,1
Odisha,Baleswar,2025-05,101,29,0
Odisha,Baleswar,2025-06,137,38,0
Odisha,Baleswar,2025-07,33,12,0
Odisha,Baleswar,2025-08,167,44,0
Odisha,Baleswar,2025-09,194,39,0
Odisha,Baleswar,2025-10,184,44,0
Odisha,Baleswar,2025-11,165,44,0
Odisha,Baleswar,2025-12,144,35,0
Odisha,Bargarh,2025-01,126,28,0
Odisha,Bargarh,2025-02,227,51,0
Odisha,Bargarh,2025-03,121,22,0
Odisha,Bargarh,2025-04,48,11,0
Odisha,Bargarh,2025-05,58,14,0
Odisha,Bargarh,2025-06,129,25,0
Odisha,Bargarh,2025-07,33,7,0
Odisha,Bargarh,2025-08,191,25,0
Odisha,Bargarh,2025-09,137,24,0
Odisha,Bargarh,2025-10,149,31,0
Odisha,Bargarh,2025-11,121,25,0
Odisha,Bargarh,2025-12,132,42,0
Odisha,Baudh,2025-01,6,3,0
Odisha,Baudh,2025-02,5,3,0
Odisha,Baudh,2025-03,5,1,0
Odisha,Baudh,2025-04,1,0,0
Odisha,Baudh,2025-05,4,0,0
Odisha,Baudh,2025-06,2,1,0
Odisha,Baudh,2025-07,3,0,0
Odisha,Baudh,2025-08,5,0,0
Odisha,Baudh,2025-09,4,2,0
Odisha,Baudh,2025-10,2,2,0
Odisha,Baudh,2025-11,8,2,0
Odisha,Baudh,2025-12,9,1,0
Odisha,Bhadrak,2025-01,104,49,0
Odisha,Bhadrak,2025-02,142,70,0
Odisha,Bhadrak,2025-03,75,23,1
Odisha,Bhadrak,2025-04,37,28,0
Odisha,Bhadrak,2025-05,71,27,0
Odisha,Bhadrak,2025-06,111,31,2
Odisha,Bhadrak,2025-07,24,6,0
Odisha,Bhadrak,2025-08,127,41,0
Odisha,Bhadrak,2025-09,124,41,0
Odisha,Bhadrak,2025-10,112,38,0
Odisha,Bhadrak,2025-11,112,44,0
Odisha,Bhadrak,2025-12,95,33,5
Odisha,Boudh,2025-01,49,6,0
Odisha,Boudh,2025-02,41,5,0
Odisha,Boudh,2025-03,42,5,0
Odisha,Boudh,2025-04,37,5,0
Odisha,Boudh,2025-05,22,4,0
Odisha,Boudh,2025-06,24,7,0
Odisha,Boudh,2025-07,6,2,0
Odisha,Boudh,2025-08,41,6,0
Odisha,Boudh,2025-09,43,14,0
Odisha,Boudh,2025-10,50,12,0
Odisha,Boudh,2025-11,32,13,0
Odisha,Boudh,2025-12,39,7,0
Odisha,Cuttack,2025-01,90,35,0
Odisha,Cuttack,2025-02,195,47,0
Odisha,Cuttack,2025-03,69,18,0
Odisha,Cuttack,2025-04,66,22,0
Odisha,Cuttack,2025-05,95,15,0
Odisha,Cuttack,2025-06,150,26,0
Odisha,Cuttack,2025-07,44,11,0
Odisha,Cuttack,2025-08,145,39,0
Odisha,Cuttack,2025-09,148,39,2
Odisha,Cuttack,2025-10,127,30,0
Odisha,Cuttack,2025-11,109,44,0
Odisha,Cuttack,2025-12,114,38,1
Odisha,Debagarh,2025-01,27,2,0
Odisha,Debagarh,2025-02,22,1,0
Odisha,Debagarh,2025-03,19,3,0
Odisha,Debagarh,2025-04,7,4,1
Odisha,Debagarh,2025-05,21,0,0
Odisha,Debagarh,2025-06,25,2,0
Odisha,Debagarh,2025-07,2,0,0
Odisha,Debagarh,2025-08,26,3,0
Odisha,Debagarh,2025-09,20,2,0
Odisha,Debagarh,2025-10,29,5,1
Odisha,Debagarh,2025-11,26,3,0
Odisha,Debagarh,2025-12,22,2,0
Odisha,Dhenkanal,2025-01,76,20,0
Odisha,Dhenkanal,2025-02,59,17,0
Odisha,Dhenkanal,2025-03,43,15,1
Odisha,Dhenkanal,2025-04,50,15,0
Odisha,Dhenkanal,2025-05,19,8,0
Odisha,Dhenkanal,2025-06,77,19,0
Odisha,Dhenkanal,2025-07,4,1,0
Odisha,Dhenkanal,2025-08,72,18,0
Odisha,Dhenkanal,2025-09,83,17,0
Odisha,Dhenkanal,2025-10,65,15,0
Odisha,Dhenkanal,2025-11,74,13,0
Odisha,Dhenkanal,2025-12,67,17,0
Odisha,Gajapati,2025-01,53,10,0
Odisha,Gajapati,2025-02,94,20,0
Odisha,Gajapati,2025-03,65,13,0
Odisha,Gajapati,2025-04,61,6,2
Odisha,Gajapati,2025-05,45,16,0
Odisha,Gajapati,2025-06,51,12,0
Odisha,Gajapati,2025-07,13,2,0
Odisha,Gajapati,2025-08,61,7,0
Odisha,Gajapati,2025-09,65,9,0
Odisha,Gajapati,2025-10,70,9,0
Odisha,Gajapati,2025-11,54,12,0
Odisha,Gajapati,2025-12,45,9,0
Odisha,Ganjam,2025-01,229,27,0
Odisha,Ganjam,2025-02,354,44,0
Odisha,Ganjam,2025-03,126,30,2
Odisha,Ganjam,2025-04,153,35,0
Odisha,Ganjam,2025-05,118,16,0
Odisha,Ganjam,2025-06,175,26,1
Odisha,Ganjam,2025-07,60,11,0
Odisha,Ganjam,2025-08,211,27,1
Odisha,Ganjam,2025-09,230,38,0
Odisha,Ganjam,2025-10,185,32,0
Odisha,Ganjam,2025-11,210,30,1
Odisha,Ganjam,2025-12,155,27,0
Odisha,Jagatsinghapur,2025-01,39,11,2
Odisha,Jagatsinghapur,2025-02,114,9,0
Odisha,Jagatsinghapur,2025-03,36,4,0
Odisha,Jagatsinghapur,2025-04,28,10,0
Odisha,Jagatsinghapur,2025-05,55,9,0
Odisha,Jagatsinghapur,2025-06,71,11,1
Odisha,Jagatsinghapur,2025-07,16,2,1
Odisha,Jagatsinghapur,2025-08,54,8,0
Odisha,Jagatsinghapur,2025-09,59,4,0
Odisha,Jagatsinghapur,2025-10,56,4,0
Odisha,Jagatsinghapur,2025-11,45,10,0
Odisha,Jagatsinghapur,2025-12,46,11,0
Odisha,Jagatsinghpur,2025-01,12,0,0
Odisha,Jagatsinghpur,2025-02,30,3,0
Odisha,Jagatsinghpur,2025-03,9,2,0
Odisha,Jagatsinghpur,2025-04,6,2,0
Odisha,Jagatsinghpur,2025-05,6,2,0
Odisha,Jagatsinghpur,2025-06,11,3,0
Odisha,Jagatsinghpur,2025-07,6,1,0
Odisha,Jagatsinghpur,2025-08,12,2,0
Odisha,Jagatsinghpur,2025-09,11,2,0
Odisha,Jagatsinghpur,2025-10,10,5,0
Odisha,Jagatsinghpur,2025-11,18,1,0
Odisha,Jagatsinghpur,2025-12,10,3,0
Odisha,Jajapur,2025-01,68,19,0
Odisha,Jajapur,2025-02,93,22,0
Odisha,Jajapur,2025-03,31,7,0
Odisha,Jajapur,2025-04,36,8,0
Odisha,Jajapur,2025-05,62,13,0
Odisha,Jajapur,2025-06,69,10,0
Odisha,Jajapur,2025-07,21,5,0
Odisha,Jajapur,2025-08,82,18,0
Odisha,Jajapur,2025-09,70,17,0
Odisha,Jajapur,2025-10,49,16,0
Odisha,Jajapur,2025-11,39,14,0
Odisha,Jajapur,2025-12,37,12,0
Odisha,Jajpur,2025-01,60,20,1
Odisha,Jajpur,2025-02,79,15,0
Odisha,Jajpur,2025-03,31,10,3
Odisha,Jajpur,2025-04,24,7,0
Odisha,Jajpur,2025-05,73,13,0
Odisha,Jajpur,2025-06,57,21,2
Odisha,Jajpur,2025-07,23,2,0
Odisha,Jajpur,2025-08,56,15,1
Odisha,Jajpur,2025-09,83,14,0
Odisha,Jajpur,2025-10,72,13,0
Odisha,Jajpur,2025-11,50,12,0
Odisha,Jajpur,2025-12,48,16,0
Odisha,Jharsuguda,2025-01,26,3,0
